GAME_DATE,MATCHUP,WL,MIN,PTS,REB,AST,STL,BLK,TOV,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,PLUS_MINUS,season,season_type
2008-02-22,CLE vs. WAS,W,45,33,15,8,1,1,3,11,20,0.55,2,6,0.333,9,14,0.643,2,2007-08,Regular Season
2008-02-24,CLE vs. MEM,W,39,25,7,11,3,1,6,10,17,0.588,1,4,0.25,4,5,0.8,19,2007-08,Regular Season
2008-02-26,CLE @ MIL,L,38,35,4,6,0,1,2,16,24,0.667,1,3,0.333,2,5,0.4,-2,2007-08,Regular Season
2008-02-27,CLE @ BOS,L,39,26,8,4,0,0,3,7,24,0.292,1,6,0.167,11,15,0.733,-13,2007-08,Regular Season
2008-02-29,CLE vs. MIN,W,44,30,8,13,2,0,3,11,22,0.5,1,4,0.25,7,9,0.778,12,2007-08,Regular Season
2008-03-02,CLE vs. CHI,W,40,37,6,6,1,0,3,15,29,0.517,0,5,0.0,7,8,0.875,21,2007-08,Regular Season
2008-03-05,CLE @ NYK,W,44,50,8,10,4,0,2,16,30,0.533,7,13,0.538,11,16,0.688,11,2007-08,Regular Season
2008-03-06,CLE @ CHI,L,38,39,3,1,1,3,4,13,27,0.481,2,8,0.25,11,12,0.917,-21,2007-08,Regular Season
2008-03-08,CLE vs. IND,W,38,38,11,4,1,2,2,11,24,0.458,5,8,0.625,11,12,0.917,15,2007-08,Regular Season
2008-03-10,CLE vs. POR,W,44,24,10,11,1,2,4,7,18,0.389,1,4,0.25,9,13,0.692,10,2007-08,Regular Season
2008-03-12,CLE @ NJN,L,46,42,11,7,1,2,6,12,23,0.522,2,7,0.286,16,23,0.696,-4,2007-08,Regular Season
2008-03-13,CLE @ WAS,L,43,25,7,7,0,0,7,9,22,0.409,1,7,0.143,6,8,0.75,3,2007-08,Regular Season
2008-03-16,CLE vs. CHA,W,42,33,7,10,1,2,1,11,24,0.458,1,3,0.333,10,16,0.625,17,2007-08,Regular Season
2008-03-17,CLE @ ORL,L,42,30,9,6,0,1,3,11,22,0.5,1,4,0.25,7,11,0.636,-7,2007-08,Regular Season
2008-03-19,CLE vs. DET,W,41,30,7,6,1,1,0,11,19,0.579,2,5,0.4,6,7,0.857,15,2007-08,Regular Season
2008-03-21,CLE vs. TOR,W,41,29,12,5,1,0,5,14,22,0.636,1,3,0.333,0,0,0.0,-3,2007-08,Regular Season
2008-03-22,CLE @ MIL,L,39,29,11,4,2,0,4,9,25,0.36,3,9,0.333,8,10,0.8,-12,2007-08,Regular Season
2008-03-26,CLE vs. NOH,L,41,21,3,8,2,2,2,6,14,0.429,1,2,0.5,8,10,0.8,-3,2007-08,Regular Season
2008-03-29,CLE @ DET,L,35,13,4,5,0,0,5,4,17,0.235,1,5,0.2,4,6,0.667,-19,2007-08,Regular Season
2008-03-30,CLE vs. PHI,W,42,26,9,9,3,1,1,11,18,0.611,1,2,0.5,3,3,1.0,7,2007-08,Regular Season
2008-04-02,CLE @ CHA,W,31,29,4,5,3,2,4,11,19,0.579,1,4,0.25,6,6,1.0,3,2007-08,Regular Season
2008-04-03,CLE vs. CHI,L,39,33,5,4,2,2,3,10,24,0.417,3,7,0.429,10,14,0.714,-1,2007-08,Regular Season
2008-04-05,CLE vs. ORL,L,42,17,7,9,2,2,5,6,22,0.273,1,5,0.2,4,8,0.5,-15,2007-08,Regular Season
2008-04-09,CLE vs. NJN,W,35,33,7,8,1,2,0,11,21,0.524,1,4,0.25,10,13,0.769,10,2007-08,Regular Season
2008-04-11,CLE @ CHI,L,38,34,6,2,3,0,3,13,21,0.619,2,6,0.333,6,12,0.5,-10,2007-08,Regular Season
2008-04-13,CLE vs. MIA,W,35,13,11,7,1,2,5,3,9,0.333,0,1,0.0,7,9,0.778,-3,2007-08,Regular Season
2008-04-14,CLE @ PHI,W,42,27,4,5,2,1,5,10,18,0.556,1,2,0.5,6,12,0.5,-5,2007-08,Regular Season
2008-04-19,CLE vs. WAS,W,41,32,6,4,1,2,1,12,19,0.632,0,2,0.0,8,14,0.571,9,2007-08,Playoffs
2008-04-21,CLE vs. WAS,W,39,30,9,12,1,2,1,9,19,0.474,2,6,0.333,10,17,0.588,34,2007-08,Playoffs
2008-04-24,CLE @ WAS,L,36,22,7,3,1,1,4,10,19,0.526,0,4,0.0,2,4,0.5,-24,2007-08,Playoffs
2008-04-27,CLE @ WAS,W,44,34,12,7,2,0,5,11,25,0.44,3,8,0.375,9,14,0.643,3,2007-08,Playoffs
2008-04-30,CLE vs. WAS,L,44,34,10,7,1,2,5,8,21,0.381,3,9,0.333,15,18,0.833,-3,2007-08,Playoffs
2008-05-02,CLE @ WAS,W,44,27,13,13,2,1,1,8,17,0.471,1,2,0.5,10,10,1.0,26,2007-08,Playoffs
2008-05-06,CLE @ BOS,L,39,12,9,9,1,1,10,2,18,0.111,0,6,0.0,8,10,0.8,-7,2007-08,Playoffs
2008-05-08,CLE @ BOS,L,42,21,5,6,2,1,7,6,24,0.25,0,4,0.0,9,13,0.692,-15,2007-08,Playoffs
2008-05-10,CLE vs. BOS,W,40,21,5,8,4,3,2,5,16,0.313,3,5,0.6,8,12,0.667,29,2007-08,Playoffs
2008-05-12,CLE vs. BOS,W,44,21,6,13,3,2,4,7,20,0.35,2,5,0.4,5,8,0.625,15,2007-08,Playoffs
2008-05-14,CLE @ BOS,L,45,35,3,5,1,1,4,12,25,0.48,0,5,0.0,11,13,0.846,-8,2007-08,Playoffs
2008-05-16,CLE vs. BOS,W,47,32,12,6,2,1,8,9,23,0.391,1,3,0.333,13,15,0.867,7,2007-08,Playoffs
2008-05-18,CLE @ BOS,L,47,45,5,6,2,0,2,14,29,0.483,3,11,0.273,14,19,0.737,0,2007-08,Playoffs
2008-10-28,CLE @ BOS,L,36,22,7,6,2,1,3,9,21,0.429,0,4,0.0,4,8,0.5,-3,2008-09,Regular Season
2008-10-30,CLE vs. CHA,W,30,22,9,9,0,1,5,7,15,0.467,0,2,0.0,8,12,0.667,10,2008-09,Regular Season
2008-11-01,CLE @ NOH,L,38,15,7,13,3,0,5,6,15,0.4,0,3,0.0,3,4,0.75,-8,2008-09,Regular Season
2008-11-03,CLE @ DAL,W,34,29,8,3,2,1,1,8,20,0.4,0,2,0.0,13,15,0.867,13,2008-09,Regular Season
2008-11-05,CLE vs. CHI,W,36,41,9,6,4,0,5,13,23,0.565,0,2,0.0,15,16,0.938,22,2008-09,Regular Season
2008-11-07,CLE vs. IND,W,39,27,9,8,1,4,4,11,24,0.458,1,6,0.167,4,7,0.571,-3,2008-09,Regular Season
2008-11-08,CLE @ CHI,W,39,41,13,4,0,0,2,13,29,0.448,4,7,0.571,11,13,0.846,12,2008-09,Regular Season
2008-11-11,CLE vs. MIL,W,43,41,5,6,3,0,2,16,24,0.667,1,4,0.25,8,10,0.8,11,2008-09,Regular Season
2008-11-13,CLE vs. DEN,W,38,22,8,11,3,0,5,10,20,0.5,0,0,0.0,2,4,0.5,14,2008-09,Regular Season
2008-11-15,CLE vs. UTA,W,42,38,5,7,2,2,2,13,21,0.619,3,7,0.429,9,11,0.818,33,2008-09,Regular Season
2008-11-18,CLE @ NJN,W,36,31,8,4,0,1,3,9,20,0.45,1,4,0.25,12,17,0.706,17,2008-09,Regular Season
2008-11-19,CLE @ DET,L,39,25,6,6,4,0,3,8,21,0.381,0,4,0.0,9,10,0.9,-5,2008-09,Regular Season
2008-11-22,CLE vs. ATL,W,37,24,7,8,2,0,2,8,19,0.421,1,4,0.25,7,7,1.0,16,2008-09,Regular Season
2008-11-25,CLE @ NYK,W,30,26,4,1,1,1,1,7,14,0.5,3,7,0.429,9,11,0.818,17,2008-09,Regular Season
2008-11-26,CLE vs. OKC,W,17,14,3,3,1,3,0,7,12,0.583,0,1,0.0,0,0,0.0,24,2008-09,Regular Season
2008-11-28,CLE vs. GSW,W,31,23,7,8,3,1,2,9,13,0.692,3,4,0.75,2,4,0.5,24,2008-09,Regular Season
2008-11-29,CLE @ MIL,W,41,32,7,5,2,1,3,12,27,0.444,1,5,0.2,7,10,0.7,7,2008-09,Regular Season
2008-12-03,CLE vs. NYK,W,28,21,5,6,5,1,0,5,10,0.5,1,4,0.25,10,10,1.0,30,2008-09,Regular Season
2008-12-05,CLE vs. IND,W,38,11,8,11,1,3,2,4,12,0.333,0,4,0.0,3,4,0.75,32,2008-09,Regular Season
2008-12-06,CLE @ CHA,W,28,25,5,4,2,2,3,8,17,0.471,2,4,0.5,7,8,0.875,27,2008-09,Regular Season
2008-12-09,CLE vs. TOR,W,30,31,5,4,3,0,2,11,18,0.611,2,5,0.4,7,8,0.875,19,2008-09,Regular Season
2008-12-10,CLE @ PHI,W,39,29,4,5,0,2,1,10,22,0.455,2,6,0.333,7,8,0.875,-1,2008-09,Regular Season
2008-12-12,CLE vs. PHI,W,37,28,7,7,1,3,0,9,21,0.429,1,4,0.25,9,12,0.75,13,2008-09,Regular Season
2008-12-13,CLE @ ATL,L,46,33,6,9,4,1,1,10,19,0.526,2,7,0.286,11,12,0.917,1,2008-09,Regular Season
2008-12-17,CLE @ MIN,W,40,32,6,3,2,2,0,14,20,0.7,2,6,0.333,2,4,0.5,22,2008-09,Regular Season
2008-12-19,CLE @ DEN,W,39,33,10,8,0,0,6,13,20,0.65,0,2,0.0,7,8,0.875,14,2008-09,Regular Season
2008-12-21,CLE @ OKC,W,43,31,4,7,3,1,3,14,24,0.583,2,4,0.5,1,2,0.5,16,2008-09,Regular Season
2008-12-23,CLE vs. HOU,W,38,27,9,5,3,1,7,11,23,0.478,0,3,0.0,5,7,0.714,14,2008-09,Regular Season
2008-12-25,CLE vs. WAS,W,38,18,5,6,3,1,3,6,13,0.462,0,2,0.0,6,10,0.6,-4,2008-09,Regular Season
2008-12-28,CLE vs. MIA,W,43,33,6,9,0,1,2,12,19,0.632,2,4,0.5,7,12,0.583,8,2008-09,Regular Season
2008-12-30,CLE @ MIA,L,43,38,2,7,0,2,5,12,24,0.5,3,8,0.375,11,14,0.786,-6,2008-09,Regular Season
2009-01-02,CLE vs. CHI,W,37,16,10,11,2,3,5,3,8,0.375,2,3,0.667,8,8,1.0,27,2008-09,Regular Season
2009-01-04,CLE @ WAS,L,41,30,6,10,1,2,7,11,22,0.5,3,9,0.333,5,8,0.625,0,2008-09,Regular Season
2009-01-07,CLE vs. CHA,W,31,21,4,4,2,2,4,9,16,0.563,0,1,0.0,3,3,1.0,23,2008-09,Regular Season
2009-01-09,CLE vs. BOS,W,36,38,7,6,4,3,3,13,25,0.52,3,7,0.429,9,9,1.0,20,2008-09,Regular Season
2009-01-13,CLE @ MEM,W,40,30,11,10,3,1,2,9,15,0.6,1,5,0.2,11,14,0.786,21,2008-09,Regular Season
2009-01-15,CLE @ CHI,L,44,28,14,7,1,1,8,8,28,0.286,1,6,0.167,11,16,0.688,2,2008-09,Regular Season
2009-01-16,CLE vs. NOH,W,43,29,14,7,3,1,4,12,24,0.5,0,2,0.0,5,6,0.833,19,2008-09,Regular Season
2009-01-19,CLE @ LAL,L,42,23,9,4,4,1,6,9,25,0.36,1,5,0.2,4,8,0.5,-11,2008-09,Regular Season
2009-01-21,CLE @ POR,W,42,34,7,14,1,0,2,14,30,0.467,3,6,0.5,3,4,0.75,14,2008-09,Regular Season
2009-01-23,CLE @ GSW,W,41,32,9,8,3,2,2,10,24,0.417,2,5,0.4,10,16,0.625,12,2008-09,Regular Season
2009-01-24,CLE @ UTA,W,41,33,14,9,1,0,2,14,27,0.519,1,6,0.167,4,6,0.667,16,2008-09,Regular Season
2009-01-27,CLE vs. SAC,W,38,23,15,11,0,3,2,5,10,0.5,0,2,0.0,13,15,0.867,6,2008-09,Regular Season
2009-01-29,CLE @ ORL,L,38,23,8,8,1,1,2,10,27,0.37,0,2,0.0,3,6,0.5,-9,2008-09,Regular Season
2009-01-30,CLE vs. LAC,W,37,25,7,6,3,1,3,9,17,0.529,2,4,0.5,5,6,0.833,32,2008-09,Regular Season
2009-02-01,CLE @ DET,W,39,33,4,8,1,1,5,12,25,0.48,3,8,0.375,6,11,0.545,-8,2008-09,Regular Season
2009-02-03,CLE vs. TOR,W,38,33,7,4,1,2,3,9,20,0.45,2,5,0.4,13,13,1.0,23,2008-09,Regular Season
2009-02-04,CLE @ NYK,W,44,52,9,11,0,2,3,17,33,0.515,2,7,0.286,16,19,0.842,7,2008-09,Regular Season
2009-02-08,CLE vs. LAL,L,40,16,8,12,0,0,1,5,20,0.25,2,8,0.25,4,8,0.5,-12,2008-09,Regular Season
2009-02-10,CLE @ IND,L,41,47,7,4,1,1,7,15,21,0.714,4,7,0.571,13,14,0.929,7,2008-09,Regular Season
2009-02-11,CLE vs. PHX,W,33,26,6,6,2,1,3,9,18,0.5,1,5,0.2,7,8,0.875,22,2008-09,Regular Season
2009-02-18,CLE @ TOR,W,33,20,9,9,1,1,5,9,17,0.529,0,3,0.0,2,2,1.0,20,2008-09,Regular Season
2009-02-20,CLE @ MIL,W,40,55,5,9,0,0,6,16,29,0.552,8,11,0.727,15,22,0.682,13,2008-09,Regular Season
2009-02-22,CLE vs. DET,W,31,20,5,9,2,1,0,6,13,0.462,0,3,0.0,8,10,0.8,22,2008-09,Regular Season
2009-02-24,CLE vs. MEM,W,30,15,5,8,0,1,2,4,10,0.4,1,2,0.5,6,8,0.75,13,2008-09,Regular Season
2009-02-26,CLE @ HOU,L,34,21,1,0,1,2,3,7,21,0.333,2,5,0.4,5,6,0.833,-14,2008-09,Regular Season
2009-02-27,CLE @ SAS,W,32,30,14,4,2,0,1,12,23,0.522,3,6,0.5,3,3,1.0,29,2008-09,Regular Season
2009-03-01,CLE @ ATL,W,44,26,6,11,1,2,0,8,20,0.4,2,7,0.286,8,14,0.571,4,2008-09,Regular Season
2009-03-02,CLE @ MIA,W,44,42,8,4,1,1,6,13,21,0.619,6,7,0.857,10,10,1.0,8,2008-09,Regular Season
2009-03-04,CLE vs. MIL,W,33,23,8,4,1,0,3,7,11,0.636,4,5,0.8,5,7,0.714,24,2008-09,Regular Season
2009-03-06,CLE @ BOS,L,38,21,6,5,1,0,4,5,15,0.333,2,5,0.4,9,12,0.75,-1,2008-09,Regular Season
2009-03-07,CLE vs. MIA,W,43,14,10,12,1,1,2,5,15,0.333,0,3,0.0,4,7,0.571,10,2008-09,Regular Season
2009-03-10,CLE @ LAC,W,44,32,13,11,2,2,4,10,23,0.435,0,6,0.0,12,16,0.75,7,2008-09,Regular Season
2009-03-12,CLE @ PHX,W,43,34,10,13,3,3,3,10,24,0.417,3,8,0.375,11,13,0.846,7,2008-09,Regular Season
2009-03-13,CLE @ SAC,W,47,51,4,9,2,3,3,16,30,0.533,4,11,0.364,15,17,0.882,6,2008-09,Regular Season
2009-03-15,CLE vs. NYK,W,40,19,8,10,4,3,3,9,17,0.529,0,3,0.0,1,3,0.333,-1,2008-09,Regular Season
2009-03-17,CLE vs. ORL,W,43,43,12,8,4,1,6,15,27,0.556,4,7,0.571,9,10,0.9,5,2008-09,Regular Season
2009-03-19,CLE vs. POR,W,47,26,11,10,1,2,0,10,22,0.455,0,3,0.0,6,11,0.545,-1,2008-09,Regular Season
2009-03-21,CLE vs. ATL,W,40,22,7,5,3,1,2,9,21,0.429,1,4,0.25,3,5,0.6,10,2008-09,Regular Season
2009-03-22,CLE @ NJN,W,39,30,11,8,1,0,1,9,17,0.529,1,4,0.25,11,15,0.733,14,2008-09,Regular Season
2009-03-25,CLE vs. NJN,W,39,22,8,11,1,0,1,7,14,0.5,1,1,1.0,7,7,1.0,19,2008-09,Regular Season
2009-03-27,CLE vs. MIN,W,34,25,12,7,0,0,5,8,14,0.571,2,3,0.667,7,10,0.7,25,2008-09,Regular Season
2009-03-29,CLE vs. DAL,W,31,24,6,12,1,2,0,9,22,0.409,2,4,0.5,4,5,0.8,15,2008-09,Regular Season
2009-03-31,CLE vs. DET,W,41,25,12,3,3,1,1,9,24,0.375,0,2,0.0,7,8,0.875,10,2008-09,Regular Season
2009-04-02,CLE @ WAS,L,38,31,9,6,0,0,6,11,18,0.611,4,8,0.5,5,7,0.714,-13,2008-09,Regular Season
2009-04-03,CLE @ ORL,L,32,26,9,5,1,0,2,7,20,0.35,2,5,0.4,10,10,1.0,-26,2008-09,Regular Season
2009-04-05,CLE vs. SAS,W,37,38,7,6,1,0,2,14,21,0.667,2,5,0.4,8,8,1.0,7,2008-09,Regular Season
2009-04-08,CLE vs. WAS,W,31,21,6,7,3,0,2,7,15,0.467,0,2,0.0,7,8,0.875,25,2008-09,Regular Season
2009-04-10,CLE @ PHI,W,37,27,2,10,0,1,1,8,17,0.471,1,4,0.25,10,12,0.833,8,2008-09,Regular Season
2009-04-12,CLE vs. BOS,W,30,29,4,7,1,1,5,9,14,0.643,5,8,0.625,6,6,1.0,21,2008-09,Regular Season
2009-04-13,CLE @ IND,W,39,37,5,5,1,0,5,12,23,0.522,2,7,0.286,11,14,0.786,8,2008-09,Regular Season
2009-04-18,CLE vs. DET,W,41,38,8,7,1,0,0,13,20,0.65,1,4,0.25,11,14,0.786,22,2008-09,Playoffs
2009-04-21,CLE vs. DET,W,38,29,13,6,0,0,2,7,14,0.5,2,5,0.4,13,17,0.765,21,2008-09,Playoffs
2009-04-24,CLE @ DET,W,43,25,11,9,3,2,2,9,19,0.474,0,5,0.0,7,11,0.636,13,2008-09,Playoffs
2009-04-26,CLE @ DET,W,41,36,13,8,2,1,2,10,24,0.417,0,3,0.0,16,17,0.941,10,2008-09,Playoffs
2009-05-05,CLE vs. ATL,W,34,34,10,3,4,0,3,12,20,0.6,2,6,0.333,8,9,0.889,13,2008-09,Playoffs
2009-05-07,CLE vs. ATL,W,31,27,3,5,4,1,0,9,14,0.643,3,5,0.6,6,12,0.5,23,2008-09,Playoffs
2009-05-09,CLE @ ATL,W,43,47,12,8,1,1,1,15,25,0.6,5,10,0.5,12,16,0.75,26,2008-09,Playoffs
2009-05-11,CLE @ ATL,W,43,27,8,8,1,0,3,9,22,0.409,3,6,0.5,6,9,0.667,1,2008-09,Playoffs
2009-05-20,CLE vs. ORL,L,41,49,6,8,2,3,2,20,30,0.667,3,6,0.5,6,10,0.6,7,2008-09,Playoffs
2009-05-22,CLE vs. ORL,W,43,35,4,5,1,0,6,12,23,0.522,1,3,0.333,10,12,0.833,-7,2008-09,Playoffs
2009-05-24,CLE @ ORL,L,42,41,7,9,2,1,2,11,28,0.393,1,8,0.125,18,24,0.75,-12,2008-09,Playoffs
2009-05-26,CLE @ ORL,L,49,44,12,7,1,1,8,13,29,0.448,4,10,0.4,14,18,0.778,6,2008-09,Playoffs
2009-05-28,CLE vs. ORL,W,46,37,14,12,1,1,4,11,24,0.458,0,2,0.0,15,19,0.789,11,2008-09,Playoffs
2009-05-30,CLE @ ORL,L,45,25,7,7,0,1,3,8,20,0.4,2,8,0.25,7,11,0.636,-12,2008-09,Playoffs
2009-10-27,CLE vs. BOS,L,45,38,4,8,2,4,5,12,22,0.545,4,9,0.444,10,13,0.769,0,2009-10,Regular Season
2009-10-28,CLE @ TOR,L,40,23,11,12,2,0,4,7,19,0.368,1,5,0.2,8,14,0.571,2,2009-10,Regular Season
2009-10-30,CLE @ MIN,W,33,24,9,6,1,1,2,10,18,0.556,2,3,0.667,2,3,0.667,17,2009-10,Regular Season
2009-10-31,CLE vs. CHA,W,37,14,7,9,0,0,4,5,11,0.455,0,1,0.0,4,6,0.667,19,2009-10,Regular Season
2009-11-03,CLE vs. WAS,W,36,27,8,6,3,0,4,7,16,0.438,2,7,0.286,11,13,0.846,5,2009-10,Regular Season
2009-11-05,CLE vs. CHI,L,38,25,7,6,1,1,3,9,17,0.529,1,4,0.25,6,9,0.667,-1,2009-10,Regular Season
2009-11-06,CLE @ NYK,W,36,33,8,9,3,0,7,12,17,0.706,2,4,0.5,7,9,0.778,8,2009-10,Regular Season
2009-11-11,CLE @ ORL,W,39,36,8,4,1,0,4,13,23,0.565,2,3,0.667,8,9,0.889,7,2009-10,Regular Season
2009-11-12,CLE @ MIA,W,39,34,4,7,2,1,2,8,20,0.4,2,4,0.5,16,18,0.889,6,2009-10,Regular Season
2009-11-14,CLE vs. UTA,W,38,21,6,9,2,1,2,6,15,0.4,0,3,0.0,9,12,0.75,6,2009-10,Regular Season
2009-11-17,CLE vs. GSW,W,39,31,5,12,1,2,2,11,19,0.579,1,5,0.2,8,10,0.8,8,2009-10,Regular Season
2009-11-18,CLE @ WAS,L,35,34,2,9,2,0,6,12,20,0.6,3,7,0.429,7,8,0.875,-12,2009-10,Regular Season
2009-11-20,CLE @ IND,W,38,40,9,7,1,1,2,13,25,0.52,1,3,0.333,13,14,0.929,4,2009-10,Regular Season
2009-11-21,CLE vs. PHI,W,39,32,7,9,0,0,5,13,20,0.65,2,4,0.5,4,6,0.667,11,2009-10,Regular Season
2009-11-25,CLE @ DET,W,39,34,8,7,1,0,5,12,24,0.5,1,4,0.25,9,11,0.818,12,2009-10,Regular Season
2009-11-27,CLE @ CHA,L,38,25,6,4,0,0,6,10,19,0.526,2,7,0.286,3,4,0.75,3,2009-10,Regular Season
2009-11-28,CLE vs. DAL,W,36,25,5,12,0,0,1,10,20,0.5,0,2,0.0,5,7,0.714,8,2009-10,Regular Season
2009-12-02,CLE vs. PHX,W,35,12,8,10,1,1,3,6,15,0.4,0,3,0.0,0,0,0.0,19,2009-10,Regular Season
2009-12-04,CLE vs. CHI,W,34,23,6,11,0,0,1,8,17,0.471,1,3,0.333,6,10,0.6,19,2009-10,Regular Season
2009-12-06,CLE @ MIL,W,32,14,5,10,1,1,5,4,10,0.4,0,0,0.0,6,7,0.857,8,2009-10,Regular Season
2009-12-08,CLE @ MEM,L,45,43,13,6,0,1,5,14,29,0.483,4,11,0.364,11,12,0.917,6,2009-10,Regular Season
2009-12-09,CLE @ HOU,L,40,27,6,7,1,1,5,8,21,0.381,2,4,0.5,9,10,0.9,-13,2009-10,Regular Season
2009-12-11,CLE vs. POR,W,38,33,7,7,1,2,4,14,24,0.583,1,2,0.5,4,6,0.667,8,2009-10,Regular Season
2009-12-13,CLE @ OKC,W,39,44,7,6,4,1,1,16,29,0.552,5,8,0.625,7,10,0.7,13,2009-10,Regular Season
2009-12-15,CLE vs. NJN,W,40,23,6,7,2,0,6,9,19,0.474,1,5,0.2,4,6,0.667,7,2009-10,Regular Season
2009-12-16,CLE @ PHI,W,40,36,6,7,3,1,3,12,26,0.462,3,6,0.5,9,11,0.818,10,2009-10,Regular Season
2009-12-18,CLE vs. MIL,W,38,26,10,8,0,3,6,6,13,0.462,2,4,0.5,12,14,0.857,3,2009-10,Regular Season
2009-12-20,CLE @ DAL,L,43,25,3,6,2,2,2,9,23,0.391,2,6,0.333,5,7,0.714,-5,2009-10,Regular Season
2009-12-21,CLE @ PHX,W,38,29,6,4,2,0,3,11,21,0.524,1,3,0.333,6,6,1.0,26,2009-10,Regular Season
2009-12-23,CLE @ SAC,W,44,34,16,10,0,0,2,14,30,0.467,1,4,0.25,5,7,0.714,26,2009-10,Regular Season
2009-12-25,CLE @ LAL,W,41,26,4,9,2,1,7,9,19,0.474,2,7,0.286,6,11,0.545,8,2009-10,Regular Season
2009-12-27,CLE vs. HOU,W,29,29,5,6,3,1,1,12,20,0.6,2,5,0.4,3,4,0.75,16,2009-10,Regular Season
2009-12-29,CLE @ ATL,W,40,14,8,10,5,1,4,6,20,0.3,0,5,0.0,2,3,0.667,6,2009-10,Regular Season
2009-12-30,CLE vs. ATL,W,43,48,10,6,2,2,3,15,23,0.652,4,6,0.667,14,16,0.875,7,2009-10,Regular Season
2010-01-02,CLE @ NJN,W,36,28,9,7,1,2,1,7,16,0.438,1,4,0.25,13,15,0.867,10,2009-10,Regular Season
2010-01-03,CLE vs. CHA,L,43,29,7,6,1,1,1,13,21,0.619,2,6,0.333,1,2,0.5,-2,2009-10,Regular Season
2010-01-06,CLE vs. WAS,W,31,23,7,8,1,2,1,7,12,0.583,1,4,0.25,8,11,0.727,16,2009-10,Regular Season
2010-01-08,CLE @ DEN,L,41,35,6,7,1,0,8,12,28,0.429,2,8,0.25,9,13,0.692,6,2009-10,Regular Season
2010-01-10,CLE @ POR,W,45,41,10,8,0,1,3,13,19,0.684,3,4,0.75,12,14,0.857,16,2009-10,Regular Season
2010-01-11,CLE @ GSW,W,42,37,8,11,2,4,2,12,23,0.522,1,4,0.25,12,14,0.857,12,2009-10,Regular Season
2010-01-14,CLE @ UTA,L,40,36,9,6,5,1,5,12,20,0.6,4,6,0.667,8,12,0.667,7,2009-10,Regular Season
2010-01-16,CLE @ LAC,W,39,32,4,4,2,1,5,12,20,0.6,3,6,0.5,5,7,0.714,-1,2009-10,Regular Season
2010-01-19,CLE vs. TOR,W,41,28,9,11,3,3,3,8,18,0.444,0,7,0.0,12,14,0.857,12,2009-10,Regular Season
2010-01-21,CLE vs. LAL,W,40,37,5,9,2,1,4,13,25,0.52,1,9,0.111,10,13,0.769,5,2009-10,Regular Season
2010-01-23,CLE vs. OKC,W,43,37,9,12,1,1,6,9,19,0.474,6,10,0.6,13,19,0.684,-1,2009-10,Regular Season
2010-01-25,CLE @ MIA,W,39,32,9,4,1,0,4,9,23,0.391,2,9,0.222,12,17,0.706,1,2009-10,Regular Season
2010-01-27,CLE vs. MIN,W,31,12,6,11,1,1,3,3,8,0.375,1,3,0.333,5,6,0.833,16,2009-10,Regular Season
2010-01-29,CLE @ IND,W,36,22,9,13,2,4,5,6,18,0.333,0,4,0.0,10,17,0.588,22,2009-10,Regular Season
2010-01-31,CLE vs. LAC,W,40,32,3,11,1,0,1,10,20,0.5,5,6,0.833,7,8,0.875,15,2009-10,Regular Season
2010-02-02,CLE vs. MEM,W,37,22,6,15,1,1,4,7,14,0.5,1,4,0.25,7,7,1.0,19,2009-10,Regular Season
2010-02-04,CLE vs. MIA,W,40,36,7,8,2,0,4,9,16,0.563,1,4,0.25,17,21,0.81,20,2009-10,Regular Season
2010-02-06,CLE vs. NYK,W,44,47,8,8,5,0,5,17,31,0.548,6,12,0.5,7,7,1.0,4,2009-10,Regular Season
2010-02-09,CLE vs. NJN,W,42,32,3,11,1,0,3,13,21,0.619,1,4,0.25,5,9,0.556,-2,2009-10,Regular Season
2010-02-11,CLE vs. ORL,W,45,32,8,13,2,0,3,10,21,0.476,2,6,0.333,10,12,0.833,16,2009-10,Regular Season
2010-02-18,CLE vs. DEN,L,47,43,13,15,2,4,3,15,33,0.455,1,9,0.111,12,17,0.706,-5,2009-10,Regular Season
2010-02-19,CLE @ CHA,L,36,22,3,9,4,0,2,6,14,0.429,2,6,0.333,8,10,0.8,-2,2009-10,Regular Season
2010-02-21,CLE @ ORL,L,39,33,9,6,2,1,5,12,25,0.48,1,6,0.167,8,12,0.667,-9,2009-10,Regular Season
2010-02-23,CLE vs. NOH,W,44,20,5,13,2,0,0,7,16,0.438,2,6,0.333,4,4,1.0,17,2009-10,Regular Season
2010-02-25,CLE @ BOS,W,36,36,7,9,0,0,2,11,23,0.478,3,6,0.5,11,15,0.733,9,2009-10,Regular Season
2010-02-26,CLE @ TOR,W,44,36,6,9,2,0,1,10,17,0.588,1,4,0.25,15,16,0.938,8,2009-10,Regular Season
2010-03-01,CLE vs. NYK,W,31,22,7,7,2,2,3,9,17,0.529,1,4,0.25,3,5,0.6,39,2009-10,Regular Season
2010-03-03,CLE @ NJN,W,41,26,7,14,3,1,3,10,18,0.556,0,4,0.0,6,7,0.857,18,2009-10,Regular Season
2010-03-05,CLE vs. DET,W,42,40,13,6,3,2,4,16,27,0.593,3,7,0.429,5,6,0.833,12,2009-10,Regular Season
2010-03-12,CLE @ PHI,W,42,23,6,10,1,3,1,7,18,0.389,3,10,0.3,6,12,0.5,2,2009-10,Regular Season
